DownSt_NW,vet_1recodecol,vet_2recodecol,Area618,AreaSE618,Longitude,DownSt_South,UnionDum,pen_bnkil_dum,Area4,id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_K12,cuts_he,cuts_uni31,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_inc_temp,tax_temp_inc45,tax_inc_mil,tax_inc_grad,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_rights,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideology2,party_leans,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,neighborhood,hhinc1,party_aff1,ideology,vet_self,vet_dum_ue,vet_dum_underem,vet_dum_ptsd,vet_dum_va,vet_dum_phy,vet_dum_vbi,vet_dum_homeless,vet_dum_tech,vet_dum_college,vet_dum_sui,vet_dum_drug,vet_dum_famrel,vet_dum_other,vet_dum_DKNR,vet_1recode,vet_2recode,vet_cc_econ,vet_cc_mental,vet_cc_health,vet_cc_va,vet_cc_edu,vet_cc_other,vet_cc_DKNR,vet_cc_respect,N3_cat,N4_cat,City,County,Latitude,Chicago,CollarCounty,Cook_NoChi,Chi_Suburbs,DownState,area_chi,area_suburbs,area_downstate,vet_family2,AreaCode,vet_va_health,app_rau_col,app_kirk_col,app_oba_col,app_dur_col,vet_you_fam,feel_priv_col,feel_pub_col,feel_mus_col,feel_lds_col,RE_Col,usa_1,rway_usa,rway_il,rway_local,N3_B,RE_W,N3_ORE,RE_B,N3_W,RE_ORE,Age_col,Age__1,Age__2,Age__3,Age__4,HHI_Col,BA_yes,Female,Emp__FT,Emp__PT,Emp__Ret,Emp__Not,Emp__DKNR,Dem,Ind,Rep,Party__DKNR,Lib,Mod,Con,vet_va_health2,Generation,hhinc,party_aff,rac_eth
1,2,1,0,0,88.34,0,0,0,2,076652,2,1, , ,1,1,2,3,3,1,2,4,5,1,2,2,1,1,3,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1, ,2,2,3, ,2, ,0,1,3,5,5,3,0,0,0,3,2,2,3,3,3,3,2,2,4,5,7,3, ,1,2,1,1, ,2,5,1,60538,14,0,1, ,7,9,3,3,2, ,1,1, , , , , , , , , , , ,3,2,1,1,0,0,0,0,0,0,3,3,Montgomery,Kendall,41.72,0,0,0, , , , , ,1,630,0,3,3,1,1,3,2,2,1,1,1,3, , ,1,0,1,0,0,1,0, , , , , , ,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,9,3,1
1,1,1,0,0,87.84,0, ,1,2,076029,2,1, , ,1,1,2,1,2,2,5,1,5,5,4,3,2,1,2,2,2,2,2,2,2,1,1,2,2,1, ,1,1,2,4,2,1,2,2, ,2,2,1, ,7, ,7,2,1,7,7,1,1,1,3,2,1,1,1,1,3,4,1,3,3,1,1,4, , , ,5, ,3, ,5,1,60099,8,1959,1, ,7,2,1,1,2,1, , , , , ,1, , , , , , , ,1,7,1,0,0,0,0,0,0,0,3,3,Zion,Lake,42.45,0,1,0, , , , , ,1,847224,0,1,3,3,3,3,2,2,1,2,1,1,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1, ,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,1
 ,3,1,0,0,87.68,0,0,1,1,087207,1,1, , ,1,1,2,2,2,1,2,5,5,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1, ,1, ,1,1,1,4,2,2,2,5, ,2,3,4, ,2, ,0,7,7,7,7,0,0,0,0,3,1,1,2,1,4,4,2,1,5,3,5,1,4, ,2,5, ,1,2,5,2,60611,7,1963,1, ,7,5,3,2,2, ,1, ,1, , , , , , , , , , ,4,2,1,0,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,1,3,3,1,1,4,2,2,1,1,1,2,0,0,1,0,1,0,0,1,0,3,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,2,3,1
 ,1,2,0,0,87.68,0,0,0,1,088117,1,1, , ,1,1,2,1,2,1,2,4,9,5,5,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1, ,2,1,1,2,1,1,1,1, ,2,2,13,SAFETY NET,3, ,7,7,7,7,3,3,7,7,7,4,2,2,1,1,3,4,4,4,6,1,2,1,2, ,2,4, ,2, ,5,2,60601,5,1970,3, ,7,7,1,1,2, , ,1, , , , , , , , , ,1, ,1,3,1,1,0,0,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,0,3,9,3,3,4,2,2,2,2,3,1,1,0,1,0,0,0,0,1,1,2,0,1,0,0,5, ,1,1,0,0,0,0,1,0,0,0,1,0,0,2,3,4,1,3
 ,3,3,0,0, ,0,0,0,1,079241,1,1, , ,1,1,2,2,2,2,4,1,1,5,1,1,3,2,1,1,1,2,2,2,2,2,2,1, ,1, ,1,1,1,4,2,4,4,1, ,2,2,5, ,6, ,0,3,1,7,7,7,7,0,0,3,2,2,1,4,1,1,2,5,6,6,4,3, ,1,2,3,2, , ,5,1,99999,14,0,2, ,6,1,2,9,2, , , , ,1,1, , , , , , , , ,5,6,0,0,1,0,0,0,0,0,2,2, , , ,0,0,0, , , , , ,1,0,1,1,1,3,1,3,1,1,1,5,2,2,0,0,0,0,0,1,1,0,0, , , , , ,1, ,1,0,0,1,0,0,0,1,0,0, , , ,1,0,1,2,2
 ,9,9,0,0, ,0,0,1,1,080425,1,1, , ,1,1,2,3,1,1,3,9,5,4,5,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,5,1,2,1,4,2,3,2,5, ,2,3,14, , , ,0,0,0,7,7,7,7,0,0,3,1,1,2,2,1,1,5,5,3,3,4,3, ,1,2,4, ,1,2,5,1,99999,14,0,7, ,10,9,2,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10, , , ,0,0,0, , , , , ,1,0,0,9,3,3,3,3,1,1,5,5, ,3, ,1,1, , , , , , , , , , , , ,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,9,2,7
 ,3,2,0,0,87.68,0,0,1,1,083633,1,1, , ,1,1,2,1,2,2,1,2,4,4,4,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,3,1,1,1,3,2,1,3,2, ,2,2,4, ,3, ,7,2,3,1,0,7,7,0,2,1,1,1,1,1,3,4,2,2,6,3,3,1,1, ,2,4, ,1,2,5,2,60614,5,1973,1, ,7,7,1,2,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773,1,1,3,3,3,4,2,2,1,1,1,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3,4,1,1
 ,9,9,0,0,87.68,0,0,0,1,091308,1,2,1,1, ,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1, ,1, ,1,1,1,4,2,2,1,1, ,4,2,14, , , ,0,7,1,0,3,7,2,0,5,4,2,2,1,1,2,4,1,5,5,1,2,1,4, ,2,5, ,3, ,5,2,60631,7,1962,1, ,8,9,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,773708847224,0,1,1,1,1,4,1,2,1,5,1,1,1,0,0,0,1,0,0,1,0,3,0,0,1,0, , ,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,9,1,1
1,3,2,0,0,88.1,0,0,1,2,071411,2,1, , ,1,1,2,2,1,1,2,4,4,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,3,2,2,3,5,3,3,1,1, ,4,3,4, ,3, ,7,1,1,1,7,0,1,1,1,2,1,1,2,1,2,3,2,2,6,3,5,2,4, ,2,4, ,1,2,5,2,60189,3,1980,1, ,8,6,3,2,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Wheaton,Dupage,41.85,0,0,0, , , , , ,2,630,1,3,3,1,1,4,1,2,1,1,1,2,0,1,1,0,1,0,0,1,0,2,0,1,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,3,3,1
 ,1,2,0,0,87.68,0,1,0,1,082286,1,1, , ,1,1,1,2,3,3,3,9,9,1,4,3,2,2,2,2,2,1,2,2,2,1,1,2,3,2,4,1,1,2,3,2,2,2,1, ,2,2,1, ,3, ,7,4,3,5,7,1,1,1,1,3,2,2,2,1,2,2,4,3,4,4,5,1,3, ,1,2,1, ,1,5,1,60608,7,1960,1, ,6,9,3,3,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,2,2,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773630,0,9,9,1,3,3,1,1,2,2,1,2,0, , ,0,1,1,0,0,0,3,0,0,1,0, ,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,9,3,1
 ,3,2,0,0,87.68,0,0,1,1,090105,1,1, , ,1,1,1,2,2,2,2,5,5,1,4,2,3,1,1,1,2,2,2,1,2,2,2,2,2,2,4,2,1,1,1,1,1,1,5, ,4,3,4, ,3, ,7,7,0,1,0,0,0,7,7,1,1,1,2,1,3,4,2,2,6,4,7,1,1, ,2,4, ,1,2,5,2,60654,3,1980,1, ,8,7,3,3,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312708773815,1,3,3,1,3,4,2,2,1,1,1,2,0,0,0,0,1,0,0,1,0,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,4,3,1
 ,3,2,0,0,87.68,0,0,0,1,077672,1,1, , ,1,1,2,3,3,2,2,1,9,5,3,5,2,1,2,2,1,2,2,2,2,2,1,1, ,2,4,1,2,3,5,3,1,4,2, ,2,2,4, ,3, ,0,2,2,7,7,0,0,0,0,3,2,2,1,1,2,2,5,2,1,3,1,3, ,5,2,2,1, ,1,5,2,60612,11,1942,2, ,3,1,1,2,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773,1,1,9,3,2,4,1,1,5,1,2,3, , ,0,1,0,0,1,0,0,4,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2
 ,1,2,0,0,87.68,0,0,0,1,084649,1,1, , ,1,1,1,1,2,1,2,2,3,4,4,3,2,2,2,2,2,2,2,3,1,2,1,2,1,2,2,1,1,2,4,2,2,1,5, ,2,2,1, ,3, ,0,7,7,0,2,5,0,0,1,1,2,2,2,1,2,2,1,2,6,2,2,1,1, ,2,1,1, ,2,5,1,60607,8,1959,1, ,7,7,1,1,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773847,0,1,2,3,3,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,4,1,1
 ,3,9,0,0,87.68,0,0,1,1,086938,1,1, , ,1,1,1,2,1,1,1,3,4,5,9,3,2,2,2,2,2,2,2,2,2,1,1,2,2,3, ,1,1,4,5,2,2,2,2, ,2,2,4, ,14, ,1,2,1,7,7,0,0,1,0,3,1,1,1,1,2,2,2,2,2,4,1,3, ,1,2,4, ,8, ,2,2,60616,11,1944,2, ,9,1,1,3,1, , , ,1, , , , , , , , , ,1,4,14,0,0,0,1,0,0,1,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,1,2,3,3,9,2,1,1,1,1,2,2,0,1,1,0,0,1,1,0,0,4,0,0,0,1,1, ,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2
 ,1,3,0,0,87.68,0, ,0,1,079368,1,1, , ,1,1,1,3,3,1,2,4,2,4,2,3,2,1,1,2,2,2,2,2,1,2,2,1, ,1, ,2,2,1,4,2,2,2,6, ,2,3,13,MAKING ENDS MEET,4, ,0,7,3,1,0,0,0,7,7,3,2,2,1,1,2,2,2,2,3,3,3,4, , , ,4, ,1,2,5,2,60610,8,1955,1, ,7,3,1,2,2, , , ,1, , , , , , , , ,1, ,1,4,1,0,0,1,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,1,3,1,3,1,4,1,1,1,1,1,3, , ,1,0,1,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1,1,1
 ,3,1,0,0,87.65,0, ,1,1,079610,1,1, , ,1,1,2,2,1,1,1,5,4,1,4,2,1,2,1,2,2,2,1,1,2,2,1,1, ,1, ,1,1,3,2,1,2,2,1, ,2,2,4, ,7, ,7,7,7,7,7,0,2,7,0,1,1,1,1,2,2,2,4,3,5,4,7,4, , , ,4, ,1,2,5,1,60642,7,1960,1, ,6,6,3,3,2, , , ,1, , ,1, , , , , , , ,4,7,1,0,0,1,0,0,0,0,2,2,Chicago,Cook,41.9,1,0,0, , , , , ,1,312,1,3,3,1,3,3,1,1,2,2,1,2,0,1,1,0,1,1,0,0,0,3,0,0,1,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,3,3,1
1,3,1,0,0,87.84,0,0,1,2,078495,2,1, , ,1,1,2,2,3,2,3,4,9,1,9,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1, ,1,2,2,5,3,2,2,1, ,2,3,4, ,7, ,0,0,2,6,6,0,0,0,0,3,1,1,2,3,3,3,2,2,5,4,5,3, ,5,2,1,1, ,1,5,1,60099,10,1947,1, ,9,9,3,3,2, , , ,1, , ,1, , , , , , , ,4,7,1,0,0,1,0,0,0,0,2,4,Zion,Lake,42.45,0,1,0, , , , , ,1,847224,1,3,9,1,9,3,2,2,1,1,1,2,0, ,0,0,1,1,0,0,0,4,0,0,0,1, ,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,9,3,1
1,1,3,0,0,88.06,0,0,0,2,079590,2,1, , ,1,1,2,1,2,1,2,1,4,5,4,2,2,1,2,2,2,2,2,2,1,2,2,1, ,2,2,1,1,2,5,2,1,1,1, ,2,2,7, ,4, ,0,3,7,7,7,0,7,0,0,3,2,2,1,1,2,2,1,1,5,1,3,2,3, ,2,1,1, ,2,5,1,60137,11,1941,1, ,7,9,1,1,2, , , ,1, , ,1, , , , , , , ,7,4,1,0,0,1,0,0,0,0,3,3,Glen Ellyn,Dupage,41.86,0,0,0, , , , , ,1,630847,1,1,3,3,3,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,4,0,0,0,1, ,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,9,1,1
 ,2,1,0,0,87.68,0,0,1,1,085931,1,1, , ,1,1,2,2,3,1,1,9,4,4,5,3,2,2,2,2,2,2,2,1,3,2,1,3, ,1, ,1,1,1,2,3,1,2,6, ,2,2,13,TRANSITIONING BACK,1, ,2,7,7,7,7,5,5,0,4,4,1,1,1,1,2,2,2,2,6,2,1,3, ,1,2,3,2, , ,5,1,60614,9,1951,1, ,7,7,1,1,2,1, , , , , , , , , , , ,1, ,16,1,1,1,0,0,0,0,0,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773,0,9,3,3,3,3,1,1,1,1,1,2,0, ,1,0,1,0,0,1,0,3,0,0,1,0,5, ,1,0,0,1,0,0,1,0,0,0,1,0,0,2,2,4,1,1
1,2,1,0,0,87.68,0,0,1,2,078013,2,1, , ,1,1,1,1,2,2,1,5,5,1,4,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1, ,1,2,3, ,1, ,7,7,0,1,0,1,0,7,0,4,1,1,1,4,3,3,3,2,6,4,5,3, ,4,2,2,2, , ,5,1,60422,9,1950,1, ,3,7,3,3,2,1, ,1, , , , , , , , , , , ,3,1,1,1,0,0,0,0,0,0,1,1,Flossmoor,Cook,41.53,0,0,1,1,0, , , ,1,708,0,3,3,1,3,3,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,3,0,0,1,0,5, ,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,4,3,1
1,5,3,0,0,87.68,0,1,0,2,080590,2,1, , ,1,1,1,2,2,2,4,9,9,5,9,3,2,2,3,2,2,1,1,2,2,2,2,1, ,2,1,1,1,4,3,2,2,2,1, ,2,2,13,GIVE THEM SOME KIND OF MONEY WHEN THEY COME BACK,4, ,0,3,0,7,5,0,0,0,0,3,2,2,3,3,5,1,1,2,1,2,1,3, ,1,1,4, ,1,2,5,2,60619,10,1947,2, ,1,4,1,1,2, , , ,1, , , , , , , , ,1, ,18,4,0,0,0,1,0,0,0,1,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312,1,9,9,3,9,4,5,1,1,1,2,2,0,0,0,1,0,0,1,0,0,4,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,2,1,2
 ,3,1,0,0,87.68,0, ,1,1,090894,1,2,1,1, ,1,1,2,2,2,5,9,5,5,5,2,2,2,1,1,2,2,2,2,2,1,1,1, ,1, ,1,1,4,3,2,1,4,1, ,2,1,4, ,1, ,0,2,3,7,7,0,0,0,0,2,1,1,1,1,3,1,1,2,3,1,1,4, , , ,4, ,1,2,2,2,60637,5,1970,2, ,1,2,1,1,1,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773,1,9,3,3,3,2,2,1,1,1,2,2,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,1,1,2
1,2,3,0,0,87.92,0,0,1,2,077450,2,1, , ,1,1,2,1,2,1,2,9,9,5,5,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,3,1,1,2,4,2,2,1,1, ,1,2,3, ,4, ,1,0,1,7,7,7,0,0,2,3,1,1,1,2,1,5,1,5,5,1,1,3, ,2,2,5, ,1,2,5,1,60521,10,1945,1, ,8,8,1,1,2, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,3,3,Hinsdale,Dupage,41.8,0,0,0, , , , , ,1,630708,1,9,9,3,3,3,1,5,1,5,1,1,1,0,1,0,1,0,0,1,0,4,0,0,0,1, ,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,9,1,1
1,1,2,0,0,88.01,0,1,0,2,080582,2,1, , ,1,1,2,2,3,3,3,9,3,5,4,5,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,1,3,4,3,2,2,6,1, ,2,2,1, ,3, ,0,3,0,6,2,0,0,1,1,3,2,3,2,2,1,1,5,2,1,3,4,3, ,5,1,1,1, ,1,5,1,60515,13,1934,1, ,7,3,2,2,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,3,3,Downers Grove,Dupage,41.79,0,0,0, , , , , ,1,630708,0,9,2,3,3,3,1,1,5,1,1,2,0, , ,0,1,0,0,1,0,4,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,2,1,1,2,1
 ,3,2,0,0,87.68,0,1,0,1,081581,1,1, , ,1,1,2,1,1,1,3,9,9,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,4,5,3,3,1,1, ,2,3,4, ,13,WORKING THEMSELVES BACK INTO CIVILIZATION,0,1,5,7,7,0,2,0,0,3,2,2,1,1,1,3,5,5,4,5,1,1,2, ,1,5, ,2, ,5,2,60608,5,1974,2, ,6,2,1,3,2, , , ,1, , , , , , , , ,1, ,4,16,0,1,0,1,0,0,0,0,2,2,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,1,9,9,3,3,4,1,2,5,5,2,1,1,1,1,0,0,1,1,0,0,2,0,1,0,0,1, ,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,2
1,5,8,0,0,87.8,0,0, ,2,079686,2,1, , ,1,1,2,3,2,1,2,1,9,9,9,3,2,3,3,3,3,3,3,3,2,1,1,2,3,2,5,1,1,5,5,1,5,1,1, ,4,2,13,GOVERNMENT IS TRYING TO CHEAT THE PERSON WHO NEEDS IT,13,GETTING KILLED IN THE WAR,0,0,0,0,7,0,0,9,0,3,3,3,2,2,5,5,5,4,6,6,9,3, ,5,2,6, ,1,2,5,1,60477,11,1940,1, ,8,8,9,9,2, , , , , , , , , , , , ,1, ,18,13,0,0,0,0,0,1,0,1,3,3,Tinley Park,Cook,41.57,0,0,1,1,0, , , ,1,708815,0,1,9,9,9,3,5,5,5,2,1,3, ,0,1,0,1,0,0,1,0,4,0,0,0,1, ,0,1,0,0,1,0,0,0,0,0,1, , , ,2,1,9,9,1
 ,9,9,0,0,88.08,0,0,1,1,090315,1,2,1,1, ,1,2,2,1,1,2,5,4,1,1,3,1,1,3,1,1,2,2,1,2,2,1,2,2,2,4,2,3,2,2,2,1,1,1, ,4,2,14, , , ,0,7,7,7,7,7,3,7,0,4,1,1,2,4,4,4,5,3,5,4,7,1,2, ,2,4, ,1,2,5,1,60047,8,1956,1, ,8,6,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Lake Zurich,Lake,42.19,0,1,0, , , , , ,1,847312224,0,3,3,1,1,3,2,2,5,2,1,2,0,1,1,0,1,0,0,1,0,3,0,0,1,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,3,3,1
1,9,9,0,0,88.07,0,0,1,2,065717,2,1, , ,1,1,2,1,1,1,2,9,5,5,5,3,2,2,2,1,1,2,2,1,2,1,1,2,2,2,5,1,1,4,5,3,4,1,1, ,1,2,14, , , ,0,7,7,7,7,7,7,0,0,3,1,1,4,3,1,1,5,5,3,2,4,3, ,1,2,1,1, ,2,5,1,60440,12,1938,7, ,8,9,2,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Bolingbrook,Will,41.7,0,1,0, , , , , ,1,630815,0,9,3,3,3,3,1,1,5,5, ,1,1,1,1,0, ,0, ,1, ,4,0,0,0,1, ,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1,9,2,7
1,1,1,0,0,88.28,0,0,1,2,081687,2,1, , ,1,1,2,2,2,2,5,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,4,4,1, ,2,3,2, ,7, ,7,7,7,7,7,7,7,7,7,4,1,1,4,1,5,5,5,5,5,3,4,1,5, ,2,1,1, ,2,5,1,60123,9,1951,1, ,10,6,2,2,2, ,1, , , , ,1, , , , , , , ,2,7,1,0,0,0,0,0,0,0,10,10,Elgin,Kane,42.03,0,1,0, , , , , ,1,847708224630,0,1,3,1,1,3,5,5,5,5,1,2,0,0,0, ,1, ,0, ,0,3,0,0,1,0,5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,3,2,1
 ,9,9,0,0,87.68,0,0, ,1,075845,1,1, , ,1,1,2,1,2,2,2,2,4,5,4,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1, ,1,1,1,2,1,3,1,2, ,2,2,14, , , ,0,7,3,7,2,0,0,1,5,1,3,1,2,1,2,2,1,3,6,1,3,1,1, ,2,5, ,3, ,5,1,60611,7,1961,1, ,7,7,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773630,0,1,3,3,3,3,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,3,0,0,1,0,5, ,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,4,1,1
1,4,1,0,0,88.12,0,0,1,2,076889,2,1, , ,1,1,1,3,2,1,3,9,4,9,2,2,3,3,3,3,2,3,3,1,1,2,3,2,2,2,4,1,3,1,4,1,5,1,1, ,1,1,9, ,1, ,0,7,7,7,7,0,0,0,0,3,1,1,4,4,5,5,5,2,6,3,4,3, ,1,2,1,1, ,1,5,1,60010,14,0,6,AMERICAN INDIAN,10,9,2,2,2,1, , , , , , , ,1, , , , , ,9,1,1,0,0,0,1,0,0,0,10,10,Barrington,Cook,42.15,0,0,1,1,0, , , ,1,847630312224,0,9,3,9,1,3,5,5,5,1,3,3, ,0,1, ,0, ,0, ,1, , , , , , ,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,9,2,3
1,1,3,0,0,88.04,0,0,1,2,078097,2,1, , ,1,1,1,2,2,1,2,3,4,1,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,4,2,3,1,1, ,1,2,1, ,4, ,0,3,3,7,5,6,3,5,0,2,1,1,2,2,4,4,2,2,5,5,9,1,1, ,2,3,1, ,2,5,1,60067,6,1966,1, ,8,7,9,3,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Palatine,Cook,42.11,0,0,1,1,0, , , ,1,847224,1,2,3,1,1,3,2,2,1,1,1,2,0,0,1,0,1,0,0,1,0,3,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,4,9,1
1,2,3,0,0,87.81,0,0,0,2,080361,2,1, , ,1,1,2,1,2,1,3,2,1,5,5,1,2,2,2,2,2,1,2,1,2,1,2,1, ,1, ,1,1,1,2,2,1,1,1, ,2,3,3, ,4, ,0,7,1,7,7,7,0,1,3,2,2,2,1,1,1,1,1,1,5,3,1,1,4, ,2,2,1, ,2,5,1,60546,7,1963,1, ,8,7,1,2,2, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,3,3,Riverside,Cook,41.83,0,0,1,1,0, , , ,1,708773630,1,1,1,3,3,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,4,1,1
 ,2,3,0,0,87.68,0,0,0,1,088209,1,1, , ,1,1,2,2,2,1,2,9,9,4,4,3,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,3,5,2,3,2,1, ,2,2,3, ,4, ,0,1,1,1,5,1,1,0,0,3,2,2,2,3,2,2,2,2,3,2,9,2,3, ,2,1,1, ,2,5,1,60608,7,1960,7, ,9,6,9,1,2, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,1,312773630,1,9,9,3,3,3,1,1,1,1, ,2,0,0,1,0, ,1, ,0, ,3,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,3,9,7
