id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff1,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,hhinc1,Generation,hhinc,party_aff,rac_eth,raunerapp
017193,20160216,1,2,2,1,1, ,1,1,2,2,2,2,4,2,2,2, , , , ,4, ,4, ,3,2,3,1,2,2,2,1,2,2,1, ,1,2,2,1,1,2,1,3,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1, ,2, ,1,5,4,3,7,3,1,1, ,2,1,1, ,1,5,1,60187,7,1966,1, ,7,3,4,3,1,2
032052,20160218,1,2,1, , ,1,1,1,3,2,1,2,3,3,2,1,1, ,5, , , , , ,3,2,2,3,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1, ,2,1, ,6,2,1,3,1,3, ,1,2,3,1, ,2,5,2,60187,12,1941,1, ,7,1,4,1,1,3
054986,20160219,1,2,1, , ,1,1,1,2,2,1,1,1,2,4,2, , , , ,8, ,1, ,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,5,2,2, ,3,2, ,6,4,3,7,3,3, ,4,2,3,1, ,2,2,2,60187,13,1928,1, ,4,1,2,3,1,1
056309,20160218,1,2,1, , ,1,1,2,2,2,1,1,2,4,4,2, , , , ,8, ,4, ,3,2,1,2,1,3,2,1,1,1,3, ,3,1,1,2,1,2,1,3,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,3,2,2, ,1,1, ,5,4,3,6,3,2,2, ,2,2,1, ,1,5,1,60187,6,1968,1, ,7,3,4,3,1,1
004984,20160216,1,2,2,1,1, ,1,2,2,2,1,1,1,4,2,1,1, ,1, , , , , ,3,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,3,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,1,1,2, ,1, ,1,6,3,2,2,1,1,1, ,2,4, ,1,2,5,1,60185,8,1960,1, ,5,2,2,1,1,1
011626,20160217,1,2,1, , ,1,1,1,2,2,1,3,5,4,4,3, , , , , , , , ,2,1,1,2,2,2,2,1,1,1,1, ,1,2,1,1,2,2,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1, , ,1,2,3,2,2,1,1,1, ,2,5, ,2, ,5,1,60185,8,1957,1, ,2,2,1,1,1,2
017899,20160218,2,2,1, , ,1,1,2,2,2,2,4,2,2,2,3, , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,3,3,1,2,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,1,2,1,2,2,2, ,1, ,1,4,3,1,1,3, ,3,2,1,1, ,2,5,2,60185,11,1945,4, ,1,1,1,1,3,1
038548,20160218,1,2,2,1,1, ,1,1,2,2,1,2,2,2,5,2, , , , ,5, ,4, ,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,1,2,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2, ,1, ,6,4,3,7,3,1,4, ,2,1,1, ,1,5,1,60185,9,1953,1, ,5,2,2,3,1,1
000937,20160217,1,2,1, , ,1,1,2,2,2,1,3,4,9,2,4, , , , , , , , ,2,2,2,2,2,2,2,1,1,2,2,3,2,2,1,1,2,2,3,1,4,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,2,2,1, ,1, ,2,3,2,7,3,3, ,1,2,1,1, ,2,5,1,60181,11,1946,1, ,9,1,9,3,1,2
004008,20160217,1,2,1, , ,1,1,1,1,2,1,2,5,4,1,1,2, ,1, , , , , ,3,2,2,2,2,2,2,1,2,2,1, ,1,1,1,1,2,2,1,1,5,1,6,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2,1, ,5,2,1,1,1,3, ,1,2,4, ,1,2,5,1,60181,10,1950,1, ,6,2,3,1,1,2
021957,20160216,1,2,2,1,1, ,1,1,2,2,2,4,2,4,5,2, , , , ,3, ,4, ,2,1,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,4,1,4,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1, , ,2,5,5,9,8,8,1,1, ,2,1,1, ,1,2,2,60180,10,1950,1, ,9,2,9,9,1,1
001698,20160215,1,2,2,1,1, ,1,1,2,2,1,2,9,9,5,2, , , , ,1, ,4, ,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,3,4,1,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,3,1, ,2, ,2,5,5,9,7,3,1,1, ,2,3,1, ,2,5,1,60177,3,1986,1, ,6,4,3,3,1,3
062840,20160220,1,2,1, , ,1,1,1,1,2,1,1,4,4,2,1,2, ,1, , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,4,1,1,1,3,1, ,1, ,6,2,1,1,1,1,1, ,1,3,1, ,2,5,1,60177,7,1965,1, ,7,3,4,1,1,2
008481,20160218,1,2,2,1,1, ,1,1,2,2,1,3,2,5,5,2, , , , ,6, ,1, ,2,2,1,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1, ,1, ,4,5,9,7,3,1,1, ,2,4, ,1,2,5,2,60175,5,1974,1, ,7,3,4,3,1,1
012048,20160216,1,2,2,1,1, ,1,2,2,1,1,1,2,9,2,1,2, ,5, , , , , ,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1, ,1, ,6,3,2,2,1,1,1, ,2,4, ,1,2,5,1,60175,7,1963,1, ,7,2,4,1,1,1
022302,20160218,1,2,1, , ,1,1,2,2,2,1,1,1,1,2,2, , , , ,8, ,1, ,3,2,1,2,3,3,2,1,1,1,2,2,2,1,2,2,1,1,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,3, ,1,1, ,6,4,3,7,3,3, ,3,2,4, ,1,2,5,1,60175,11,1942,1, ,6,1,3,3,1,1
060059,20160220,1,2,1, , ,1,1,2,1,2,1,2,5,9,4,2, , , , ,8, ,4, ,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,3,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, , ,1,6,3,2,5,3,1,3, ,1,4, ,1,2,5,2,60175,4,1979,1, ,6,3,3,3,1,2
003648,20160215,1,2,1, , ,1,1,2,1,2,2,1,9,5,9,1,1, ,1, , , , , ,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,5,3,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,4,1,1,1,1,3, ,1,2,4, ,1,2,5,1,60174,8,1957,1, ,4,2,2,1,1,3
005802,20160215,1,2,1, , ,1,1,1,1,2,1,2,4,1,1,1,4, ,1, , , , , ,3,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,4,1,1,3,1,3, ,4,2,2,1, ,2,2,2,60174,11,1942,1, ,3,1,1,1,1,2
038017,20160219,1,2,1, , ,1,1,2,3,2,1,2,1,3,9,4, , , , , , , , ,2,2,3,2,2,2,2,3,1,2,3, ,3,2,1,1,1,2,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,3,1,3, , ,4,5,2,1,4,2,3, ,2,2,1,1, ,2,5,1,60174,13,1928,1, ,9,1,9,2,1,1
043916,20160215,1,2,2,1,1, ,1,1,2,2,1,3,2,9,9,3, , , , , , , , ,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,1,1, ,5,3,2,4,2,3, ,4,2,5, ,3, ,2,1,60174,12,1940,1, ,7,1,4,2,1,1
001411,20160217,1,2,2,1,1, ,1,1,2,1,1,2,1,5,5,2, , , , ,1, ,2, ,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1, ,1,1, ,3,4,3,6,3,3, ,4,2,1,1, ,2,5,2,60172,11,1943,1, ,1,1,1,3,1,1
015772,20160218,1,2,1, , ,1,1,1,2,2,2,2,1,2,2,3, , , , , , , , ,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,4,2,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1, , ,2,3,2,1,9,9,1,1, ,2,5, ,1,2,5,2,60172,9,1956,1, ,9,2,9,9,1,1
010273,20160216,2,2,2,1,1, ,1,1,1,2,2,3,5,2,2,1,1, ,1, , , , , ,2,2,2,2,3,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,4,4,2,1, ,4, ,3,1,2,1,2,1,2,1, ,2,2,1, ,2,5,2,60169,8,1961,4, ,3,2,1,1,3,2
055863,20160219,1,2,1, , ,1,1,1,2,2,2,3,1,5,5,2, , , , ,6, ,4, ,5,1,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,2,3, ,1, ,5,5,9,7,3,3, ,4,2,4, ,1,2,5,2,60156,12,1939,1, ,9,1,9,3,1,1
048560,20160218,1,2,1, , ,1,1,2,2,2,1,2,4,2,2,1,2, ,1, , , , , ,3,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,2,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2, , ,2,3,2,1,3,1,2,2, ,1,4, ,1,2,5,2,60154,10,1949,1, ,5,2,2,1,1,2
060710,20160220,1,2,1, , ,1,1,2,1,3,1,2,4,9,9,1,4, ,1, , , , , ,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,1, ,1,4,3,2,2,1,3, ,1,2,4, ,1,2,5,1,60153,10,1947,2, ,1,2,1,1,2,2
061771,20160220,1,2,1, , ,1,1,1,3,3,1,3,9,9,9,1,4, ,5, , , , , ,5,2,2,3,3,2,3,3,3,2,3, ,3,3,3,3,3,5,3,5,5,3,4,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,5,3,2,5, ,5, ,2,3,2,2,1,4, , ,2,4, ,1,1,5,3,60153,13,1935,2, ,8,1,9,1,2,3
058374,20160219,1,3,1, , ,1,1,1,2,2,3,3,5,4,2,1,2, ,1, , , , , ,3,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,4,1,2, , , , , , , ,0,1,0,0,0,0,0,0,0,1,1,1,1,2, ,3, ,5,3,6,9,3,1,3, ,1,1,5, ,3, ,2,2,60152,11,1942,1, ,5,1,2,1,1,2
006507,20160215,1,3,2,1,1, ,1,2,2,3,2,4,1,4,5,2, , , , ,3, ,4, ,2,1,1,2,1,1,2,1,1,2,2,3,2,2,2,2,2,4,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1, , ,5,4,3,2,5,3,3, ,4,2,3,1, ,2,5,1,60150,11,1945,1, ,2,1,1,3,1,1
018157,20160217,1,2,1, , ,1,1,2,2,2,1,3,1,2,4,2, , , , ,1, ,1, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,2,1, ,5,4,3,7,3,3, ,1,2,2,1, ,2,5,1,60148,12,1939,1, ,6,1,3,3,1,1
023907,20160218,1,2,2,1,1, ,1,1,2,2,1,1,1,4,5,2, , , , ,6, ,2, ,2,1,1,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,1,3,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2,1, ,4, ,2,4,3,6,3,1,4, ,2,5, ,1,2,5,1,60148,9,1956,1, ,7,2,4,3,1,1
024449,20160217,1,2,1, , ,1,1,1,2,2,2,3,4,5,2,4, , , , , , , , ,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,3,2,4,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,1,1, ,2, ,2,4,2,1,1,1,3, ,4,1,5, ,1,2,2,1,60148,14,0,1, ,4,0,2,1,1,2
054627,20160219,1,2,1, , ,1,1,2,1,2,2,3,4,3,3,4, , , , , , , , ,3,2,2,2,2,2,2,2,3,2,2,3,2,2,1,1,2,2,1,1,2,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2, ,1, ,2,2,1,3,1,4, , ,1,4, ,1,2,5,2,60148,7,1964,1, ,8,2,9,1,1,2
055975,20160218,1,2,1, , ,1,1,2,2,2,2,3,2,5,5,2, , , , ,6, ,4, ,2,2,2,2,2,1,2,1,1,3,1, ,1,2,2,2,1,1,2,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,2, ,2,1, ,5,5,9,5,3,4, , ,1,1,1, ,2,5,2,60148,8,1961,1, ,1,2,1,3,1,1
014666,20160217,1,2,1, , ,1,1,1,2,1,1,3,1,5,5,4, , , , , , , , ,2,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2, ,1,1, ,2,3,2,4,2,1,1, ,2,4, ,1,2,2,1,60142,10,1947,1, ,6,2,3,2,1,1
025856,20160218,1,1,1, , ,1,1,1,2,2,1,1,1,2,5,2, , , , ,5, ,1, ,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1, ,1, ,3,4,3,5,3,3, ,4,2,1,1, ,1,5,2,60142,10,1947,1, ,6,2,3,3,1,1
027523,20160218,1,2,2,1,1, ,1,2,2,3,3,1,3,3,3,1,4, ,5, , , , , ,2,2,1,3,2,2,2,1,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2, ,1, ,5,6,9,4,2,4, , ,2,4, ,1,2,5,1,60137,1,1993,7, ,7,4,4,2,7,3
036607,20160218,1,2,1, , ,1,1,1,2,1,2,2,2,3,5,2, , , , ,6, ,1, ,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,3,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,3,1, ,6,4,3,7,3,3, ,1,2,3,1, ,3,2,1,60137,13,1928,1, ,3,1,1,3,1,1
018713,20160218,1,3,2,1,1, ,1,2,2,3,1,2,2,9,9,2, , , , ,3, ,4, ,3,2,3,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,3,2,2,1,5,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,3,2,1,2,1, ,2, ,2,6,4,3,7,3,3, ,4,2,1,1, ,1,5,1,60135,12,1940,1, ,3,1,1,3,1,1
032235,20160218,1,2,2,1,1, ,1,2,1,2,1,1,5,4,2,1,2, ,1, , , , , ,3,2,2,2,2,2,2,2,1,2,1, ,1,1,1,1,1,2,1,1,2,2,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,1,1,1,1, ,2, ,2,3,1,1,1,1,2,2, ,1,2,1, ,2,5,2,60133,1,1997,1, ,3,4,1,1,1,2
023203,20160218,1,2,2,1,1, ,1,2,2,1,1,3,5,2,4,3, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,3,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1, ,1, ,5,2,1,2,1,1,1, ,2,4, ,1,1,5,2,60130,4,1981,5, ,4,3,2,1,3,2
002724,20160215,1,2,2,1,1, ,1,1,1,2,1,1,5,3,1,4, , , , , , , , ,3,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,3, ,1, ,2,3,1,1,3,1,1,1, ,1,1,1, ,2,5,1,60126,8,1959,4, ,7,2,4,1,3,2
031926,20160218,1,2,1, , ,1,1,1,2,2,1,2,4,2,4,2, , , , ,4, ,4, ,3,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,4,1,1,1,2,8,6, , , , , ,0,1,0,0,0,1,0,1,0,2,2,1,2,2, ,2, ,1,6,3,2,6,3,1,1, ,2,1,1, ,2,5,1,60126,9,1953,1, ,6,2,3,3,1,2
007838,20160216,1,2,2,1,1, ,1,2,2,2,1,2,1,2,2,2, , , , ,6, ,1, ,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1, ,1, ,2,2,1,7,3,1,5, ,2,4, ,1,2,5,1,60124,10,1951,1, ,5,2,2,3,1,1
064712,20160220,1,2,1, , ,1,1,1,1,1,1,2,1,1,1,4, , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,3,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,3,1,1,1, ,1, ,3,4,3,9,9,3, ,1,2,2,1, ,2,2,2,60124,11,1945,1, ,2,1,1,9,1,1
005488,20160216,1,2,1, , ,1,1,2,1,2,1,4,2,2,1,1,1, ,1, , , , , ,2,2,1,2,1,1,2,2,2,2,1, ,1,2,2,2,1,4,2,4,4,2,2,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,1,1,2,2,1, ,1, ,4,1,1,1,1,3, ,1,2,3,1, ,2,5,2,60123,9,1955,2, ,1,2,1,1,2,1
016584,20160216,1,2,2,1,1, ,1,1,2,2,2,3,2,2,2,4, , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,4,2,2, ,2,1, ,2,3,2,4,2,1,5, ,2,5, ,2, ,5,1,60123,6,1969,1, ,2,3,1,2,1,1
037058,20160218,1,2,1, , ,1,1,2,3,2,2,2,5,9,1,1,4, ,1, , , , , ,2,2,2,2,2,3,2,1,1,3,2,2,2,2,1,2,2,2,3,2,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,2,6,3,2,2,1,1,1, ,2,1,2, , ,5,2,60123,8,1961,2, ,7,2,4,1,2,2
013178,20160217,1,3,2,1,1, ,1,2,1,2,2,3,5,2,1,1,2, ,1, , , , , ,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,3,1,1,3,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,1,1,2, ,1, ,1,6,1,1,4,2,1,3, ,1,5, ,3, ,5,1,60120,1,1992,1, ,5,4,2,2,1,2
037250,20160218,1,2,2,1,1, ,1,2,2,2,1,3,2,2,2,2, , , , ,5, ,4, ,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,1, ,2, ,2,4,4,3,7,3,1,3, ,2,1,1, ,1,5,1,60120,8,1960,1, ,6,2,3,3,1,1
021600,20160216,1,2,2,1,1, ,1,2,2,2,1,2,4,2,2,1,4, ,1, , , , , ,3,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,3,2,2,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,2,2, ,3,2,1,3,1,1,1, ,2,4, ,1,2,5,2,60119,5,1972,1, ,6,3,3,1,1,2
027905,20160218,1,2,1, , ,1,1,2,1,2,1,2,1,2,2,2, , , , ,3, ,4, ,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2, ,2,4,3,2,5,3,5, , ,2,5, ,1,2,5,2,60119,7,1964,1, ,2,2,1,3,1,1
033868,20160217,1,2,1, , ,1,1,2,1,2,1,2,4,4,2,1,1, ,1, , , , , ,3,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,2,1, ,6,3,2,3,1,1,1, ,2,2,1, ,1,5,1,60119,9,1956,1, ,7,2,4,1,1,2
033939,20160217,1,2,1, , ,1,1,1,2,2,2,5,4,4,4,1,4, ,1, , , , , ,2,1,1,1,1,1,1,1,2,2,1, ,1,2,1,1,2,2,1,2,3,1,4,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,2,1,2,1,1, ,1, ,3,3,2,1,1,3, ,3,2,4, ,1,2,5,1,60119,10,1949,2, ,4,2,2,1,2,2
031598,20160218,1,2,2,1,1, ,1,1,2,2,2,2,1,2,5,2, , , , ,6, ,2, ,3,2,2,1,2,3,2,1,1,1,1, ,1,2,1,1,2,2,1,1,2,1,1,1,3,9, , , , , ,No grants for historic site repairs,0,0,1,0,0,0,0,0,1,3,3,1,1,2,1, ,1, ,6,4,3,7,3,1,2, ,2,1,1, ,2,5,1,60115,3,1985,4, ,1,4,1,3,3,1
041306,20160218,1,2,2,1,1, ,1,2,1,2,3,3,9,9,9,3, , , , , , , , ,3,2,2,1,2,2,2,2,1,1,2,2,2,2,1,3,2,2,3,3,3,2,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,2,1,1,1,3,1, ,1, ,6,2,1,8,8,1,3, ,2,4, ,3, ,5,1,60115,3,1982,1, ,4,3,2,9,1,3
011637,20160217,1,2,1, , ,1,1,2,3,3,1,3,9,9,9,1,2, ,1, , , , , ,3,2,2,2,2,2,2,2,1,2,1, ,1,1,1,1,2,1,2,1,1,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, , ,1,3,1,1,3,1,4, , ,2,5, ,2, ,5,1,60110,4,1978,1, ,4,3,2,1,1,3
018995,20160218,1,1,2,1,1, ,1,2,3,2,1,2,1,9,9,3, , , , , , , , ,2,1,1,1,1,1,1,1,2,1,1, ,1,2,2,1,2,1,1,4,1,2,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2, ,2, ,4,1,1,3,1,4, , ,2,5, ,3, ,5,2,60107,3,1985,5, ,5,4,2,1,3,1
028769,20160217,1,2,1, , ,1,1,2,2,2,2,4,1,2,5,2, , , , ,6, ,1, ,3,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,1,4,4,3,5,3,4, , ,2,3,1, ,2,5,1,60107,7,1964,1, ,3,2,1,3,1,1
022229,20160218,1,2,2,1,1, ,1,1,1,2,2,2,4,2,9,1,2, ,1, , , , , ,3,2,2,2,2,2,2,1,1,1,1, ,1,2,1,1,1,1,1,1,3,2,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1, ,1,1, ,2,2,1,3,1,2,1, ,2,5, ,1,2,5,1,60103,1,1997,1, ,5,4,2,1,1,2
027033,20160218,1,2,1, , ,1,1,2,2,2,1,2,5,5,5,2, , , , ,6, ,2, ,1,3,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,2,1, ,2, ,2,5,4,3,7,3,1,1, ,2,1,1, ,2,5,2,60103,7,1963,1, ,6,2,3,3,1,2
065294,20160220,1,2,1, , ,1,1,2,2,2,2,5,5,5,3,4, , , , , , , , ,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,5,3,4,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1, ,1, ,2,4,3,5,3,1,4, ,2,4, ,1,2,5,2,60103,8,1959,1, ,6,2,3,3,1,2
006866,20160217,1,2,1, , ,1,1,2,1,2,2,2,4,9,9,3, , , , , , , , ,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,3,2,1,1,1,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1, ,1, ,5,3,2,3,1,2,5, ,2,1,1, ,2,5,1,60102,8,1957,1, ,6,2,3,1,1,2
021098,20160218,1,2,2,1,1, ,1,1,2,2,2,3,2,9,9,3, , , , , , , , ,3,1,1,1,1,2,2,1,2,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,8,8, , , , , , ,0,0,0,0,0,0,0,1,0,1,1,1,1,1, ,4, ,4,3,6,9,3,1,1,1, ,1,4, ,1,2,5,2,60102,2,1990,7, ,6,4,3,1,7,1
039133,20160218,1,2,2,1,1, ,1,1,2,2,1,3,5,2,1,1,2, ,1, , , , , ,3,2,2,2,1,1,1,2,1,1,1, ,1,1,1,1,2,2,1,1,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,4,2,1,3,1,1,3, ,1,3,1, ,2,5,1,60102,5,1974,1, ,5,3,2,1,1,2
051986,20160218,1,2,1, , ,1,1,2,1,2,1,3,5,5,1,1,4, ,1, , , , , ,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,3,1,4,1,5,7,8, , , , , ,0,0,0,0,1,0,1,1,0,1,1,1,1,2, ,1, ,1,2,1,1,1,1,2,4, ,1,4, ,1,2,5,1,60102,9,1955,1, ,4,2,2,1,1,2
