id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,gen14_vote,gen14_poll,gen14_likelyvoter,gen14_enthus,gen14_house,gen14_housecol,gen14_house_other,gen14_gov,gen14_gov_col,gen14_gov_other,gen14_ussen,gen14_ussen_col,gen14_ussen_other,gen14_voter,gen14_victim,gen14_minwage,gen14_insbc,tax_inc_mil,redist_neutral,redist_commis,cf_lim_judg,cf_pub_judg,app_teapar,vote_teapar,ed_hscivics,ed_hscom,ed_mscom,gun_rts1,gun_rts2,gun_own,gun_concealsafe,gun_85percent,gun_bigmin,fix_deficit_il,tax_inc_temp,cops_makeup,cops_protect,cops_pro1,cops_rate,cops_rate1,cops_match,cops_mat1,cops_respond,cops_resp1,cops_mil,abort_leg,lg_rights,betteroff_now,beteroff_1yr,news_often,education,ideo_leans,ideology,party_leans,party_aff1,employ_time,employ_type,retired_type,relig_often,relig_1,relig_2,religion,born_again1,born_again,zip,age_cat,birth_yr,rac_eth1,rec_eth_other,neighborhood1,neighborhood,hhinc1,male,female,Generation,hhinc,party_aff,rac_eth
028976,3,1, , ,1,1,1,2,2,1,2,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,4,4,1,2,1,2,2,1,2,2,2,3,1, ,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,5,3,1,1,1,1, ,1,1, ,1,2,1,61530,9,1954,1, ,5,5,4,1,0,2,2,1,1
032640,2,1, , ,1,1,2,1,2,2,4,1,1,1,1,1,1, ,3,2, ,3,2, ,9,3,2,9,3,3,3,2,4,8,5,3,4,4,2, ,2,2,9,2,5,1,1,2,1,4,2,9,9,2,1,2,2,4,3,1,1,2,2,1,1,1,3, ,1,1,1, ,1,2,1,60619,13,1931,2, ,1,1,9,0,1,1,9,1,2
033299,2,1, , ,1,1,1,2,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,2,2,4,3,2,3,1,3,3,3,5,2,3,3,1, ,1,8,1,3,2,2,2,1,1,2,1,1,1,1,1,2,3,3,3,3,1,5,5,3,7,3,3, ,1,4, ,1,1,5,2,60068,13,1924,1, ,6,6,6,1,0,1,3,3,1
026398,3,2,1,1, ,1,1,2,2,3,3,3,1,2,8,9,9, ,9,9, ,9,9, ,4,2,1,2,1,2,3,4,9,8,9,2,2,1,1, ,1,1,2,2,4,2,2,4,2,5,2,3,2,5,3,1,2,1,2,3,3,2,9,9,9,9,4, , ,3,1, ,1,8, ,62522,1,1994,1, ,1,1,1,1,0,4,1,9,1
032631,2,1, , ,1,1,2,1,2,2,5,3,3,2,8,1,1, ,3,2, ,3,2, ,9,2,1,1,2,3,2,1,2,2,2,4,4,4, ,2,2,2,2,2,4,2,2,2,1,2,1,2,1,5,3,2,1,1,2,1,4,3,3,2,1,1,4, , ,4, ,1,1,5,2,60426,1,1996,2, ,1,1,8,0,1,4,9,1,2
031228,1,1, , ,1,1,2,2,2,2,2,1,1,1,8,4,2, ,1,1, ,1,1, ,4,4,4,4,2,3,2,1,3,8,3,4,1,2,1, ,1,8,2,3,2,2,2,2,1,1,1,1,1,9,9,2,2,1,3,3,1,6,4,3,6,3,1,1, ,4, ,1,1,5,2,60043,9,1953,1, ,5,5,7,0,1,2,4,3,1
030623,1,2,1,1, ,1,2,1,1,1,1,3,1,2,2,1,1, ,3,2, ,3,2, ,2,2,1,2,1,3,2,3,4,8,5,1,1,2,1, ,1,2,1,4,1,1,1,4,2,2,1,5,3,2,1,2,2,3,3,3,4,6,3,2,3,1,4, , ,5, ,3,3, , ,61801,1,1995,3, ,6,6,8,0,1,4,9,1,3
032070,1,2,1,1, ,1,1,1,1,1,1,1,1,1,8,1,1, ,3,2, ,3,2, ,2,2,1,1,1,2,2,3,2,8,5,2,2,2,2, ,2,8,1,4,3,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,5,3,2,4,2,1,4, ,2,1, ,1,5,2,60607,5,1970,1, ,2,2,7,1,0,3,4,2,1
030534,1,2,1,1, ,1,2,1,1,1,4,1,1,1,1,1,1, ,3,2, ,9,9, ,1,1,1,1,1,2,1,2,1,4,5,1,4,2,2, ,2,2,1,3,3,2,1,2,1,1,1,5,3,1,1,2,1,1,1,3,2,2,1,1,3,1,2,1, ,5, ,2,2, , ,60621,1,1995,2, ,1,1,4,0,1,4,2,1,2
026521,3,2,1,1, ,1,1,3,2,1,3,1,1,1,8,1,1, ,9,9, ,3,2, ,1,1,1,1,1,2,1,1,1,3,5,4,4,4,2, ,2,2,2,1,1,1,9,1,1,1,1,3,2,1,1,2,1,1,3,2,3,5,1,1,2,1,1,9, ,5, ,3,3, , ,60172,4,1977,1, ,6,6,4,1,0,3,2,1,1
032961,2,1, , ,1,1,1,2,2,1,2,1,3,2,9,4,2, ,1,1, ,1,1, ,3,3,3,2,2,2,2,2,4,8,9,4,4,2, ,1,1,2,2,4,3,2,2,1,1,1,1,2,1,1,1,2,3,4,2,9,1,2,3,2,7,3,3, ,9,1,1, ,1,5,2,60177,11,1940,1, ,5,5,3,1,0,1,1,3,1
032064,2,1, , ,1,1,2,2,2,2,3,1,1,1,2,9,9, ,4,2, ,4,2, ,1,1,1,1,1,2,3,2,9,2,2,1,1,1, ,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,3,1,2,3,3,2,3,1,4, , ,4, ,1,1,5,2,60074,9,1953,1, ,4,4,2,0,1,2,1,1,1
033380,2,1, , ,1,1,2,1,2,2,4,1,1,1,8,9,9, ,9,9, ,9,9, ,3,9,1,1,1,2,3,9,3,8,3,1,1,1, ,1,1,1,2,3,2,3,2,1,1,2,1,5,3,2,1,1,1,2,3,1,1,6,1,1,9,9,1,1, ,9, ,1,1,5,2,60409,5,1970,5, ,2,2,5,0,1,3,2,9,3
030395,2,2,1,1, ,1,1,2,2,2,3,1,1,1,8,4,2, ,8,9,THE LIBERTARIAN,5,3, ,3,3,3,3,2,9,3,2,4,1,1,2,3,3,1, ,1,1,1,3,3,2,2,2,1,2,1,1,1,1,1,2,2,2,3,3,4,5,5,3,8,8,1,1, ,5, ,3,3, , ,61073,4,1978,1, ,5,5,6,1,0,3,3,9,1
031060,2,2,1,1, ,1,2,1,2,1,3,1,1,1,1,9,9, ,4,2, ,9,9, ,1,2,1,2,1,1,1,2,2,8,9,1,2,2, ,2,2,1,9,3,2,3,1,3,2,4,2,9,9,2,1,2,2,1,2,1,2,5,2,1,3,1,2,1, ,5, ,3,3, , ,60411,2,1989,1, ,6,6,8,0,1,4,9,1,1
015968,1,1, , ,1,1,2,1,1,2,1,1,2,2,8,1,1, ,3,2, ,3,2, ,1,2,1,2,1,1,1,1,3,4,5,1,1,2,2, ,2,2,1,3,2,2,1,2,1,2,1,1,1,2,1,2,2,4,1,1,1,6,3,2,1,1,1,4, ,4, ,1,1,5,2,60616,8,1956,2, ,5,5,7,0,1,2,4,1,2
032746,2,1, , ,1,1,2,1,2,2,1,1,1,1,1,1,1, ,1,1, ,5,3, ,1,2,4,1,1,2,1,1,2,8,4,1,3,3, ,2,2,2,1,1,1,2,1,1,1,1,1,4,3,2,1,1,1,1,1,1,1,5,3,2,3,1,1,1, ,4, ,1,1,5,2,60805,8,1959,2, ,5,5,4,0,1,2,2,1,2
025409,2,2,1,1, ,1,2,1,2,2,5,1,2,2,1,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,4,4,5,1,1,1, ,2,2,9,1,1,2,1,2,5,2,5,2,5,3,5,3,2,1,1,1,1,3,5,3,2,1,1,4, , ,2,1, ,1,5,2,60624,6,1967,5, ,1,1,5,0,1,3,2,1,3
020018,3,1, , ,1,1,1,1,1,1,1,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,2,1,2,9,3,5,2,4,4,1, ,1,2,1,3,3,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,3, ,5, ,3,3, , ,61880,5,1971,1, ,5,5,6,1,0,3,3,1,1
032865,2,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,3,4,2,2,1,2,4,1,1,1,3,3, ,1,1,1,2,3,2,2,2,1,1,1,1,9,9,1,1,1,3,3,3,3,3,5,5,3,7,3,4, , ,1,1, ,1,3,1,60062,7,1962,1, ,5,5,9,0,1,2,9,3,1
033933,2,1, , ,1,1,2,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,9,1,4,1,1,2,3,1,3,1,1,1,3,3, ,2,2,8,1,1,3,2,1,2,1,2,1,1,1,1,1,2,2,2,3,9,1,3,5,3,7,3,4, , ,1,1, ,1,2,1,60174,14,0,1, ,5,5,9,0,1,0,9,3,1
030748,3,2,1,1, ,1,2,1,1,1,2,1,1,1,1,1,1, ,9,9, ,5,3, ,2,1,1,9,1,4,2,2,2,8,9,4,4,3,1, ,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,9,3,1,1,1,1,2,3,2,3,1,4, , ,2,1, ,1,2,1,62002,2,1985,2, ,5,5,2,0,1,4,1,1,2
031083,1,1, , ,1,1,2,2,2,1,2,1,3,2,2,1,1, ,3,2, ,3,2, ,2,2,1,2,1,9,1,2,2,4,4,2,2,2,2, ,2,2,2,2,1,2,1,3,2,2,1,9,9,9,9,2,1,1,1,1,1,5,1,1,3,1,1,1, ,5, ,2,2, , ,60661,9,1954,1, ,5,5,7,0,1,2,4,1,1
031682,1,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,2,2,2,2,1,2,2,8,2,2,3,3,2, ,2,2,1,2,1,2,2,2,1,2,1,4,3,2,1,1,2,1,1,1,1,5,4,3,5,3,4, , ,5, ,1,1,5,2,60610,7,1961,1, ,5,5,7,0,1,2,4,3,1
032146,1,1, , ,1,1,1,2,1,2,2,1,1,1,2,9,9, ,9,9, ,9,9, ,3,9,2,2,1,2,1,2,2,8,4,2,3,2, ,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,4,1,3,1,1,3,1,1,9,9,3, ,1,2,1, ,1,5,2,99999,10,1946,1, ,5,5,1,1,0,1,1,9,1
030487,3,1, , ,1,1,2,2,2,1,4,1,1,1,2,4,2, ,5,3, ,1,1, ,2,4,1,4,1,4,1,1,4,1,3,2,2,1, ,2,2,2,1,1,2,2,2,3,2,2,1,9,9,1,1,2,3,3,2,3,1,2,4,3,5,3,3, ,9,9, ,9,9, , ,61103,12,1937,6,NORWEIGIAN,2,2,9,0,1,1,9,3,3
030885,2,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,2,1,1,1,1,1,1,1,1,8,2,1,1,1,2, ,2,2,1,1,3,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,2,2,4,3,3,1,2,4, ,2,1, ,1,5,2,60536,11,1944,1, ,5,5,9,0,1,1,9,1,1
032071,2,2,1,1, ,1,2,3,1,1,2,9,1,2,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,2,3,4,1,1,1, ,2,2,2,1,2,1,3,1,2,1,1,1,9,9,3,2,2,1,1,2,3,2,5,1,1,1,1,4, , ,4, ,3,3, , ,60181,1,1991,1, ,6,6,2,0,1,4,1,1,1
027574,2,2,1,1, ,1,2,3,1,1,2,1,2,2,8,9,9, ,4,2, ,9,9, ,2,2,2,2,1,9,2,2,2,8,3,2,3,2,2, ,2,2,9,9,3,3,2,2,1,2,1,4,3,2,1,9,2,3,3,1,1,4,2,1,1,1,3, ,1,1,1, ,1,2,1,60487,10,1945,2, ,5,5,4,0,1,1,2,1,2
031193,1,1, , ,1,1,1,2,2,2,2,1,1,1,2,9,9, ,2,1, ,3,2, ,1,1,2,3,1,1,1,1,3,2,4,3,2,2,2, ,2,2,1,1,2,2,2,3,2,3,2,1,1,2,1,2,2,1,3,3,1,5,4,3,4,2,1,4, ,4, ,1,1,5,2,60642,7,1960,1, ,5,5,4,1,0,2,2,2,1
031968,1,1, , ,1,1,1,2,2,1,2,1,1,1,1,1,1, ,2,1, ,3,2, ,1,9,1,1,1,3,1,1,1,8,4,1,9,2,2, ,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,3,3,1,6,2,1,3,1,3, ,1,1,1, ,1,5,2,60611,13,1926,1, ,5,5,6,1,0,1,3,1,1
032531,1,1, , ,1,1,2,2,2,2,1,3,2,2,2,9,9, ,5,3, ,5,3, ,3,1,1,1,1,2,3,2,1,8,9,2,1,1, ,2,2,2,1,2,2,2,2,3,2,3,2,3,2,3,2,2,1,1,2,1,4,5,2,1,4,2,2,4, ,1,2, ,2, , ,60605,7,1960,1, ,5,5,6,0,1,2,3,2,1
033511,2,1, , ,1,1,1,1,1,1,1,1,1,1,8,1,1, ,3,2, ,3,2, ,1,2,1,2,1,2,1,2,2,4,5,2,1,2, ,2,2,2,1,2,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,5,2,1,1,1,1,3, ,4, ,1,1,5,2,60134,7,1961,1, ,5,5,7,1,0,2,4,1,1
030631,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,4,1,9,1,1,9,3,1,4,4,5,1,2,9,2, ,2,2,1,1,2,2,2,1,1,1,1,3,2,2,1,1,2,3,3,3,1,2,9,9,9,9,3, ,1,1,1, ,1,5,2,60487,9,1952,1, ,5,5,4,1,0,2,2,9,1
031261,2,1, , ,1,1,2,2,2,2,2,1,1,1,2,9,9, ,1,1, ,1,1, ,1,9,3,2,1,9,1,9,2,8,3,2,2,1,9, ,9,8,9,9,2,2,2,1,1,1,1,1,1,1,1,2,4,2,3,3,1,2,3,2,7,3,3, ,3,2,1, ,1,5,2,60187,14,0,1, ,5,5,1,0,1,0,1,3,1
031283,1,2,1,1, ,1,1,2,2,2,2,3,1,2,2,9,9, ,9,9, ,9,9, ,9,4,4,4,2,1,1,2,2,2,3,9,4,4, ,1,1,1,2,3,2,2,2,9,9,9,9,3,2,1,1,2,1,1,2,2,2,5,3,2,4,2,2,1, ,4, ,1,1,5,2,61603,4,1978,1, ,2,2,4,1,0,3,2,2,1
035593,1,1, , ,1,1,2,1,2,2,1,1,9,2,8,2,1, ,4,2, ,4,2, ,1,2,2,2,2,2,1,2,2,8,3,1,1,1, ,2,2,2,1,2,3,1,2,2,1,2,1,2,1,2,1,2,1,1,1,3,3,5,2,1,2,1,1,1, ,4, ,3,3, , ,60502,4,1976,3, ,5,5,7,0,1,3,4,1,3
035757,1,1, , ,1,1,2,1,3,3,2,1,1,1,8,9,9, ,3,2, ,9,9, ,2,2,2,9,2,2,2,2,3,8,4,1,3,4,2, ,2,8,1,3,4,2,1,1,1,1,1,1,1,1,1,2,4,4,1,1,2,5,3,2,1,1,1,4, ,4, ,1,1,3,1,60616,9,1953,2, ,5,5,9,0,1,2,9,1,2
035115,3,1, , ,1,1,2,2,2,1,3,1,3,2,2,1,1, ,3,2, ,3,2, ,1,4,1,4,1,1,1,4,4,4,5,1,1,1,2, ,2,2,1,3,2,1,1,1,1,1,1,2,1,1,1,2,3,3,1,3,1,2,3,2,2,1,3, ,9,1,1, ,1,5,2,62220,13,1927,1, ,2,2,2,0,1,1,1,1,1
035308,3,1, , ,1,1,1,2,2,1,2,1,1,1,8,1,1, ,2,1, ,4,2, ,1,1,2,1,1,1,1,2,3,8,9,1,1,1,1, ,1,1,2,1,2,1,2,4,2,3,2,1,1,4,3,2,2,1,2,3,3,2,2,1,4,2,4, , ,5, ,1,1,5,2,62681,2,1989,1, ,5,5,5,1,0,4,2,2,1
035676,3,1, , ,1,1,1,2,2,3,3,1,1,1,1,9,9, ,1,1, ,9,9, ,9,2,3,2,1,9,3,2,9,9,5,1,3,3, ,1,1,1,1,1,2,2,2,4,2,4,2,9,9,5,3,2,2,3,3,3,1,2,9,9,4,2,2,1, ,4, ,1,1,5,2,61071,10,1945,1, ,5,5,4,1,0,1,2,2,1
035866,3,1, , ,1,1,1,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,9,1,4,1,2,2,1,4,4,1,1,2,4,4, ,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,5,4,3,7,3,3, ,1,1,1, ,1,5,2,60936,13,1934,1, ,5,5,4,1,0,1,2,3,1
034876,1,1, , ,1,1,2,2,2,3,2,1,2,2,2,9,9, ,4,2, ,5,3, ,2,1,1,1,1,2,1,2,9,8,5,1,2,2,2, ,2,2,2,9,2,2,1,2,1,2,1,2,1,2,1,9,1,1,3,3,3,6,3,2,9,9,1,1, ,3,1, ,1,5,2,60614,5,1972,1, ,5,5,6,0,1,3,3,9,1
035124,1,1, , ,1,1,1,2,2,2,2,1,1,1,1,9,9, ,9,9, ,2,1, ,9,9,3,4,3,9,1,9,4,8,9,4,4,4, ,2,2,2,1,9,5,3,9,2,1,2,1,2,1,2,1,2,1,1,3,3,3,5,3,2,4,2,1,1, ,4, ,9,9, , ,60611,14,0,1, ,5,5,9,1,0,0,9,2,1
035080,3,1, , ,1,1,1,2,2,1,2,1,1,1,2,3,2, ,6,3, ,9,9, ,2,3,9,4,1,9,3,4,3,1,1,1,3,4, ,1,1,1,1,2,3,2,2,2,1,2,1,5,3,1,1,2,3,3,3,3,3,2,5,3,5,3,3, ,1,1,1, ,1,2,1,60901,10,1947,1, ,5,5,1,1,0,2,1,3,1
035310,3,1, , ,1,1,1,1,2,1,3,1,1,1,1,9,9, ,9,9, ,9,9, ,3,1,1,9,1,1,1,1,2,4,5,1,4,4, ,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,4,3,4,2,4, , ,9, ,1,1,5,2,61254,7,1964,1, ,5,5,9,1,0,2,9,2,1
035672,3,1, , ,1,1,1,3,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,2,2,9,2,2,3,2,2,4,4,5,1,9,3,2, ,2,2,1,3,2,2,2,2,1,2,1,4,3,2,1,2,2,1,3,2,1,5,4,3,4,2,1,1, ,4, ,1,1,5,2,61201,9,1953,1, ,2,2,9,1,0,2,9,2,1
034546,2,2,1,1, ,1,2,2,1,1,2,1,3,2,1,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,3,4,5,1,2,2, ,2,2,2,1,3,1,3,1,2,1,1,1,1,1,1,1,2,1,1,2,3,1,3,1,1,1,1,4, , ,5, ,3,3, , ,60187,1,1995,1, ,5,5,8,0,1,4,9,1,1
034775,2,2,1,1, ,1,1,2,2,2,3,1,1,1,2,4,2, ,1,1, ,1,1, ,3,9,3,3,2,2,1,3,4,1,1,1,3,3, ,1,1,1,1,9,2,2,2,2,1,2,1,4,3,1,1,1,2,1,2,3,4,5,4,3,5,3,2,3, ,4, ,1,1,5,2,60010,9,1951,1, ,5,5,1,1,0,2,1,3,1
026266,2,2,1,1, ,1,2,2,2,1,2,2,1,2,1,1,1, ,3,2, ,3,2, ,1,1,1,2,1,2,1,1,2,4,5,1,1,1,2, ,2,2,1,2,3,1,2,1,1,1,1,1,1,1,1,2,3,1,2,2,2,6,2,1,2,1,1,3, ,2,1, ,1,1,1,60053,4,1979,1, ,6,6,4,0,1,3,2,1,1
035528,3,1, , ,1,1,2,3,2,2,2,1,1,1,2,9,9, ,9,9, ,9,9, ,4,2,2,1,1,9,3,9,3,8,3,2,1,1,1, ,1,8,9,2,2,3,2,2,1,1,1,1,1,1,1,2,4,1,2,3,1,4,9,9,9,9,1,1, ,1,9, ,9, , ,62675,3,1982,1, ,6,6,9,0,1,3,9,9,1
036172,3,1, , ,1,1,2,2,2,3,3,1,1,1,2,4,2, ,1,1, ,2,1, ,2,1,1,4,1,1,2,2,2,1,1,1,1,1,2, ,2,2,1,1,2,3,1,2,1,2,1,1,1,2,1,9,3,3,2,3,1,2,5,3,7,3,1,4, ,1,1, ,1,2,1,62262,8,1957,1, ,5,5,5,0,1,2,2,3,1
035188,1,1, , ,1,1,1,2,2,3,3,1,1,1,2,9,9, ,1,1, ,3,2, ,1,1,1,9,1,9,1,1,1,8,3,1,2,3, ,2,2,2,9,2,3,2,9,9,9,3,2,2,1,9,9,2,2,4,3,1,1,6,3,2,9,9,1,1, ,4, ,1,1,5,2,60610,13,1934,1, ,5,5,9,1,0,1,9,9,1
035538,1,1, , ,1,1,1,2,2,2,5,3,1,2,2,9,9, ,3,2, ,9,9, ,1,1,9,4,1,1,1,4,4,4,4,1,4,4,2, ,2,2,1,1,1,2,1,4,2,5,2,5,3,4,3,2,2,3,3,3,1,2,5,3,8,8,3, ,1,5, ,3,3, , ,60616,11,1943,2, ,1,1,1,1,0,1,1,9,2
035939,1,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,3,4,2,1,1,2,3,2,2,1,2,2,1, ,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,5,4,3,8,8,1,4, ,1,1, ,1,5,2,60053,4,1977,1, ,5,5,7,1,0,3,4,9,1
031205,2,1, , ,1,1,1,1,1,1,5,1,1,1,1,1,1, ,3,2, ,3,2, ,3,3,2,2,2,2,1,3,3,8,5,4,4,4,2, ,2,2,1,3,2,2,2,3,2,3,2,5,3,1,1,1,1,1,3,1,1,2,5,3,1,1,4, , ,3,1, ,1,2,1,60617,10,1947,2, ,9,9,3,1,0,2,1,1,2
013513,3,2,1,1, ,1,1,1,1,1,2,1,1,1,1,1,1, ,3,2, ,3,2, ,3,3,2,2,1,2,1,3,3,4,5,2,1,1,1, ,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,3,1,1,2,2,4,3,1,1,1,1, ,4, ,1,1,5,2,62859,5,1972,1, ,5,5,5,1,0,3,2,1,1
031136,2,1, , ,1,1,2,2,2,2,3,1,9,2,2,1,1, ,3,2, ,3,2, ,2,2,2,3,1,2,1,2,3,3,5,2,2,2,2, ,2,2,1,3,2,1,1,2,1,1,1,2,1,1,1,1,3,3,3,3,1,2,3,2,1,1,3, ,3,1,1, ,1,3,1,60478,11,1943,2, ,1,1,3,0,1,1,1,1,2
034409,1,1, , ,1,1,2,3,2,2,1,1,3,2,1,1,1, ,3,2, ,3,2, ,2,3,2,3,2,2,1,2,2,4,5,2,2,3,2, ,2,2,2,3,1,1,1,2,1,9,9,2,1,2,1,2,2,1,2,3,1,6,1,1,1,1,3, ,1,2,1, ,1,5,2,60611,13,1928,1, ,5,5,5,0,1,1,2,1,1
034865,3,1, , ,1,1,2,2,2,2,4,9,1,2,2,9,9, ,9,9, ,9,9, ,9,2,2,2,1,9,3,3,9,8,9,2,4,4,1, ,1,2,9,3,2,2,9,2,1,2,1,9,9,1,1,1,4,1,2,2,1,2,2,1,4,2,3, ,1,1,1, ,1,5,2,62024,12,1939,1, ,5,5,2,0,1,1,1,2,1
035084,3,1, , ,1,1,1,2,2,1,2,1,1,1,1,1,1, ,1,1, ,1,1, ,1,1,3,2,1,2,1,2,2,8,4,1,2,2, ,2,2,2,1,2,3,1,2,2,1,2,1,2,1,2,1,2,2,1,3,1,1,4,4,3,6,3,1,1, ,1,1, ,1,5,2,61705,9,1953,1, ,5,5,5,1,0,2,2,3,1
035303,3,1, , ,1,1,2,2,2,2,3,2,1,2,2,4,2, ,1,1, ,1,1, ,3,2,2,9,3,9,1,9,9,1,2,2,2,9,1, ,1,1,2,3,2,2,2,1,1,2,1,5,3,1,1,1,1,1,3,3,1,2,5,3,7,3,3, ,1,5, ,2,2, , ,60435,11,1943,1, ,6,6,3,0,1,1,1,3,1
035498,3,1, , ,1,1,2,1,1,1,1,1,1,1,1,1,1, ,3,2, ,3,2, ,1,1,1,2,1,2,1,2,2,3,5,1,1,3,1, ,1,2,1,9,3,1,1,1,1,1,1,2,1,1,1,2,1,2,3,3,1,2,3,2,1,1,3, ,2,1,1, ,1,2,1,61571,13,1933,1, ,5,5,2,0,1,1,1,1,1
034791,3,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,9,9, ,9,3,3,9,2,3,2,3,3,8,5,1,4,4, ,2,2,2,1,9,2,3,9,2,1,2,1,2,1,5,3,2,4,3,3,3,1,2,4,3,6,3,4, , ,4, ,9,9, , ,99999,13,1931,1, ,5,5,9,0,1,1,9,3,1
035039,3,1, , ,1,1,1,3,2,2,3,1,1,1,1,1,1, ,3,2, ,3,2, ,2,2,2,9,1,3,1,2,2,4,5,3,3,4, ,2,2,2,1,3,3,3,2,2,1,2,1,9,9,2,1,9,4,4,3,3,1,3,4,3,4,2,3, ,1,4, ,1,1,5,2,62521,12,1939,1, ,5,5,8,1,0,1,9,2,1
028065,1,2,1,1, ,1,1,1,1,1,2,1,1,1,9,1,1, ,3,2, ,3,2, ,3,2,2,2,1,3,2,2,3,3,5,3,3,3,2, ,2,2,1,1,1,1,1,3,2,3,2,2,1,4,3,2,2,2,1,1,2,2,2,1,1,1,1,3, ,4, ,1,1,5,2,60652,7,1961,2, ,2,2,4,1,0,2,2,1,2
036000,3,1, , ,1,1,2,1,2,1,2,1,1,1,2,9,9, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,8,5,3,4,4,2, ,2,2,2,1,3,2,2,1,1,1,1,9,9,1,1,9,2,3,3,3,1,3,4,3,1,1,3, ,3,2,1, ,1,5,2,60416,13,1932,1, ,5,5,3,0,1,1,1,1,1
034937,1,1, , ,1,1,2,1,1,1,2,3,3,2,2,1,1, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,4,4,9,1,1, ,2,2,2,1,2,3,1,1,2,1,2,1,5,3,5,3,1,1,1,3,2,3,6,2,1,3,1,4, , ,3,1, ,1,5,2,60601,5,1971,4, ,5,5,7,0,1,3,4,1,3
035097,1,1, , ,1,1,1,2,2,1,1,1,3,2,2,1,1, ,3,2, ,3,2, ,2,9,2,3,3,2,1,1,2,4,5,2,2,2, ,2,2,2,2,3,5,1,1,1,1,9,9,2,1,3,2,2,1,1,3,3,3,6,2,1,1,1,1,9, ,5, ,2,2, , ,60610,9,1954,1, ,5,5,7,1,0,2,4,1,1
026848,2,2,1,1, ,1,1,1,1,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,8,4,1,4,4,2, ,2,2,1,2,2,2,1,3,2,3,2,9,9,4,3,2,2,1,2,1,1,3,4,3,1,1,4, , ,1,1, ,1,2,1,60652,8,1955,2, ,6,6,2,1,0,2,1,1,2
035920,1,1, , ,1,1,2,3,2,2,3,1,1,1,1,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,2,2,2,4,2,1,1,2, ,2,2,1,1,2,2,1,3,2,3,2,2,1,4,3,1,2,2,3,3,1,5,2,1,1,1,2,3, ,3,1, ,1,2,1,60642,6,1965,2, ,2,2,1,0,1,3,1,1,2
037661,3,1, , ,1,1,2,2,1,1,2,1,1,1,8,9,9, ,9,9, ,1,1, ,4,1,1,3,2,1,1,1,4,2,4,1,9,3,2, ,2,2,1,1,2,3,1,1,1,2,1,1,1,2,1,2,3,3,3,2,1,4,3,2,5,3,1,9, ,1,1, ,1,1,1,61817,9,1952,1, ,5,5,3,0,1,2,1,3,1
036620,2,1, , ,1,1,1,2,2,2,3,3,2,2,2,8,8,NEITHER,9,9, ,9,9, ,4,9,4,2,2,9,3,9,3,8,9,2,4,4, ,1,1,1,2,2,4,2,9,2,1,9,9,1,1,2,1,1,1,1,3,2,4,2,9,9,9,9,1,1, ,5, ,3,3, , ,99999,14,0,1, ,5,5,9,1,0,0,9,9,1
